date,country,state,population,confirmed,confirmed_1d,confirmed_moving_avg_7d,confirmed_moving_avg_7d_rate_14d,confirmed_trend,deaths,deaths_1d,deaths_moving_avg_7d,deaths_moving_avg_7d_rate_14d,deaths_trend,month,year
2021-03-20,Brazil,Paraíba,4018127,245564,1300,1179,1.0,stable,5212,45,46,1.7037037037037037,upward,2021-03,2021
2021-03-21,Brazil,Paraíba,4018127,246382,818,1117,0.9670995670995671,stable,5243,31,45,1.6666666666666667,upward,2021-03,2021
2021-03-22,Brazil,Paraíba,4018127,247312,930,1103,0.9709507042253521,stable,5272,29,40,1.4814814814814814,upward,2021-03,2021
2021-03-23,Brazil,Paraíba,4018127,248452,1140,1151,0.9779099405267629,stable,5313,41,40,1.4814814814814814,upward,2021-03,2021
2021-03-24,Brazil,Paraíba,4018127,249606,1154,1145,0.9447194719471947,stable,5354,41,40,1.3333333333333333,upward,2021-03,2021
2021-03-25,Brazil,Paraíba,4018127,251278,1672,1184,0.965742251223491,stable,5404,50,41,1.28125,upward,2021-03,2021
2021-03-26,Brazil,Paraíba,4018127,252889,1611,1233,0.9499229583975347,stable,5452,48,41,1.2058823529411764,upward,2021-03,2021
2021-03-27,Brazil,Paraíba,4018127,254299,1410,1248,0.9355322338830585,stable,5509,57,43,1.2285714285714286,upward,2021-03,2021
2021-03-28,Brazil,Paraíba,4018127,255502,1203,1303,0.9723880597014926,stable,5552,43,45,1.2162162162162162,upward,2021-03,2021
2021-03-29,Brazil,Paraíba,4018127,256470,968,1309,0.9754098360655737,stable,5601,49,47,1.146341463414634,stable,2021-03,2021
2021-03-30,Brazil,Paraíba,4018127,257620,1150,1310,1.0194552529182879,stable,5671,70,52,1.2380952380952381,upward,2021-03,2021
2021-03-31,Brazil,Paraíba,4018127,259173,1553,1367,1.0840602696272799,stable,5744,73,56,1.3658536585365855,upward,2021-03,2021
2021-04-01,Brazil,Paraíba,4018127,260484,1311,1316,1.0536429143314652,stable,5791,47,56,1.3333333333333333,upward,2021-04,2021
2021-04-02,Brazil,Paraíba,4018127,261711,1227,1261,1.0210526315789474,stable,5820,29,53,1.2045454545454546,upward,2021-04,2021
2021-04-03,Brazil,Paraíba,4018127,262500,789,1172,0.9940627650551315,stable,5866,46,51,1.108695652173913,stable,2021-04,2021
2021-04-04,Brazil,Paraíba,4018127,263581,1081,1155,1.0340196956132497,stable,5906,40,51,1.1333333333333333,stable,2021-04,2021
2021-04-05,Brazil,Paraíba,4018127,264640,1059,1168,1.0589301903898458,stable,5949,43,50,1.25,upward,2021-04,2021
2021-04-06,Brazil,Paraíba,4018127,265457,817,1120,0.9730668983492615,stable,6001,52,48,1.2,upward,2021-04,2021
2021-04-07,Brazil,Paraíba,4018127,267008,1551,1120,0.9781659388646288,stable,6050,49,44,1.1,stable,2021-04,2021
2021-04-08,Brazil,Paraíba,4018127,268179,1171,1100,0.9290540540540541,stable,6085,35,42,1.024390243902439,stable,2021-04,2021
2021-04-09,Brazil,Paraíba,4018127,269451,1272,1106,0.8969991889699919,stable,6118,33,43,1.048780487804878,stable,2021-04,2021
2021-04-10,Brazil,Paraíba,4018127,270931,1480,1205,0.9655448717948718,stable,6157,39,42,0.9767441860465116,stable,2021-04,2021
2021-04-11,Brazil,Paraíba,4018127,271325,394,1107,0.8495778971603991,stable,6176,19,39,0.8666666666666667,stable,2021-04,2021
2021-04-12,Brazil,Paraíba,4018127,272811,1486,1168,0.8922841864018335,stable,6234,58,41,0.8723404255319149,stable,2021-04,2021
2021-04-13,Brazil,Paraíba,4018127,274083,1272,1233,0.9412213740458015,stable,6274,40,39,0.75,stable,2021-04,2021
2021-04-14,Brazil,Paraíba,4018127,275301,1218,1185,0.866861741038771,stable,6316,42,38,0.6785714285714286,downward,2021-04,2021
2021-04-15,Brazil,Paraíba,4018127,276669,1368,1213,0.9217325227963525,stable,6347,31,38,0.6785714285714286,downward,2021-04,2021
2021-04-16,Brazil,Paraíba,4018127,277793,1124,1192,0.9452815226011102,stable,6388,41,39,0.7358490566037735,downward,2021-04,2021
2021-04-17,Brazil,Paraíba,4018127,279170,1377,1177,1.0042662116040955,stable,6414,26,37,0.7254901960784313,downward,2021-04,2021
2021-04-18,Brazil,Paraíba,4018127,280063,893,1249,1.0813852813852813,stable,6444,30,39,0.7647058823529411,stable,2021-04,2021
2021-04-19,Brazil,Paraíba,4018127,280967,904,1166,0.9982876712328768,stable,6478,34,35,0.7,downward,2021-04,2021
2021-04-20,Brazil,Paraíba,4018127,282039,1072,1137,1.0151785714285715,stable,6520,42,36,0.75,stable,2021-04,2021
2021-04-21,Brazil,Paraíba,4018127,283147,1108,1121,1.0008928571428573,stable,6549,29,34,0.7727272727272727,stable,2021-04,2021
2021-04-22,Brazil,Paraíba,4018127,284189,1042,1075,0.9772727272727273,stable,6576,27,33,0.7857142857142857,stable,2021-04,2021
2021-04-23,Brazil,Paraíba,4018127,285323,1134,1076,0.972875226039783,stable,6607,31,32,0.7441860465116279,downward,2021-04,2021
2021-04-24,Brazil,Paraíba,4018127,286338,1015,1024,0.8497925311203319,stable,6629,22,31,0.7380952380952381,downward,2021-04,2021
2021-04-25,Brazil,Paraíba,4018127,287340,1002,1040,0.9394760614272809,stable,6648,19,30,0.7692307692307693,stable,2021-04,2021
2021-04-26,Brazil,Paraíba,4018127,288282,942,1045,0.8946917808219178,stable,6676,28,29,0.7073170731707317,downward,2021-04,2021
2021-04-27,Brazil,Paraíba,4018127,289319,1037,1040,0.8434712084347121,stable,6722,46,29,0.7435897435897436,downward,2021-04,2021
2021-04-28,Brazil,Paraíba,4018127,290547,1228,1058,0.8928270042194093,stable,6753,31,30,0.7894736842105263,stable,2021-04,2021
2021-04-29,Brazil,Paraíba,4018127,291559,1012,1053,0.8680956306677658,stable,6774,21,29,0.7631578947368421,stable,2021-04,2021
2021-04-30,Brazil,Paraíba,4018127,292669,1110,1050,0.8808724832214765,stable,6796,22,27,0.6923076923076923,downward,2021-04,2021
2021-05-01,Brazil,Paraíba,4018127,293717,1048,1055,0.8963466440101954,stable,6819,23,28,0.7567567567567568,stable,2021-05,2021
2021-05-02,Brazil,Paraíba,4018127,294672,955,1048,0.8390712570056045,stable,6844,25,28,0.717948717948718,downward,2021-05,2021
2021-05-03,Brazil,Paraíba,4018127,295458,786,1026,0.8799313893653516,stable,6872,28,28,0.8,stable,2021-05,2021
2021-05-04,Brazil,Paraíba,4018127,296587,1129,1039,0.9138082673702727,stable,6912,40,28,0.7777777777777778,stable,2021-05,2021
2021-05-05,Brazil,Paraíba,4018127,297586,999,1006,0.8974130240856378,stable,6939,27,27,0.7941176470588235,stable,2021-05,2021
2021-05-06,Brazil,Paraíba,4018127,298776,1190,1031,0.9590697674418605,stable,6964,25,28,0.8484848484848485,stable,2021-05,2021
2021-05-07,Brazil,Paraíba,4018127,299903,1127,1034,0.9609665427509294,stable,6996,32,29,0.90625,stable,2021-05,2021
2021-05-08,Brazil,Paraíba,4018127,300985,1082,1039,1.0146484375,stable,7018,22,29,0.9354838709677419,stable,2021-05,2021
2021-05-09,Brazil,Paraíba,4018127,301885,900,1031,0.9913461538461539,stable,7039,21,28,0.9333333333333333,stable,2021-05,2021
2021-05-10,Brazil,Paraíba,4018127,302701,816,1035,0.9904306220095693,stable,7055,16,27,0.9310344827586207,stable,2021-05,2021
2021-05-11,Brazil,Paraíba,4018127,303633,932,1007,0.9682692307692308,stable,7087,32,25,0.8620689655172413,stable,2021-05,2021
2021-05-12,Brazil,Paraíba,4018127,305050,1417,1067,1.0085066162570888,stable,7122,35,27,0.9,stable,2021-05,2021
2021-05-13,Brazil,Paraíba,4018127,306177,1127,1058,1.0047483380816715,stable,7150,28,27,0.9310344827586207,stable,2021-05,2021
2021-05-14,Brazil,Paraíba,4018127,307542,1365,1092,1.04,stable,7178,28,26,0.9629629629629629,stable,2021-05,2021
2021-05-15,Brazil,Paraíba,4018127,308633,1091,1093,1.0360189573459715,stable,7201,23,27,0.9642857142857143,stable,2021-05,2021
2021-05-16,Brazil,Paraíba,4018127,309712,1079,1119,1.0677480916030535,stable,7219,18,26,0.9285714285714286,stable,2021-05,2021
2021-05-17,Brazil,Paraíba,4018127,310470,758,1110,1.0818713450292399,stable,7248,29,28,1.0,stable,2021-05,2021
2021-05-18,Brazil,Paraíba,4018127,311355,885,1104,1.0625601539942253,stable,7275,27,27,0.9642857142857143,stable,2021-05,2021
2021-05-19,Brazil,Paraíba,4018127,312185,830,1020,1.0139165009940359,stable,7302,27,26,0.9629629629629629,stable,2021-05,2021
2021-05-20,Brazil,Paraíba,4018127,313077,892,986,0.95635305528613,stable,7336,34,27,0.9642857142857143,stable,2021-05,2021
2021-05-21,Brazil,Paraíba,4018127,314233,1156,956,0.9245647969052224,stable,7370,34,28,0.9655172413793104,stable,2021-05,2021
2021-05-22,Brazil,Paraíba,4018127,315648,1415,1003,0.9653512993262753,stable,7402,32,29,1.0,stable,2021-05,2021
2021-05-23,Brazil,Paraíba,4018127,316897,1249,1027,0.9961202715809894,stable,7420,18,29,1.0357142857142858,stable,2021-05,2021
2021-05-24,Brazil,Paraíba,4018127,318261,1364,1113,1.0753623188405796,stable,7448,28,29,1.0740740740740742,stable,2021-05,2021
2021-05-25,Brazil,Paraíba,4018127,320276,2015,1275,1.266137040714995,upward,7484,36,30,1.2,upward,2021-05,2021
2021-05-26,Brazil,Paraíba,4018127,322538,2262,1479,1.3861293345829429,upward,7520,36,32,1.1851851851851851,upward,2021-05,2021
2021-05-27,Brazil,Paraíba,4018127,324425,1887,1622,1.5330812854442344,upward,7556,36,32,1.1851851851851851,upward,2021-05,2021
2021-05-28,Brazil,Paraíba,4018127,326342,1917,1730,1.5842490842490842,upward,7589,33,32,1.2307692307692308,upward,2021-05,2021
2021-05-29,Brazil,Paraíba,4018127,328771,2429,1875,1.7154620311070448,upward,7617,28,31,1.1481481481481481,stable,2021-05,2021
2021-05-30,Brazil,Paraíba,4018127,329949,1178,1865,1.6666666666666667,upward,7645,28,33,1.2692307692307692,upward,2021-05,2021
2021-05-31,Brazil,Paraíba,4018127,330965,1016,1815,1.635135135135135,upward,7672,27,32,1.1428571428571428,stable,2021-05,2021
2021-06-01,Brazil,Paraíba,4018127,332716,1751,1778,1.6105072463768115,upward,7703,31,32,1.1851851851851851,upward,2021-06,2021
2021-06-02,Brazil,Paraíba,4018127,335119,2403,1798,1.7627450980392156,upward,7735,32,31,1.1923076923076923,upward,2021-06,2021
2021-06-03,Brazil,Paraíba,4018127,337779,2660,1908,1.9350912778904665,upward,7765,30,30,1.1111111111111112,stable,2021-06,2021
2021-06-04,Brazil,Paraíba,4018127,340200,2421,1980,2.071129707112971,upward,7792,27,29,1.0357142857142858,stable,2021-06,2021
2021-06-05,Brazil,Paraíba,4018127,342192,1992,1918,1.9122632103688932,upward,7820,28,29,1.0,stable,2021-06,2021
2021-06-06,Brazil,Paraíba,4018127,344174,1982,2033,1.9795520934761441,upward,7849,29,30,1.0344827586206897,stable,2021-06,2021
2021-06-07,Brazil,Paraíba,4018127,345596,1422,2091,1.8787061994609164,upward,7883,34,31,1.0689655172413792,stable,2021-06,2021
2021-06-08,Brazil,Paraíba,4018127,347008,1412,2042,1.6015686274509804,upward,7920,37,31,1.0333333333333334,stable,2021-06,2021
2021-06-09,Brazil,Paraíba,4018127,348353,1345,1891,1.2785665990534145,upward,7957,37,32,1.0,stable,2021-06,2021
2021-06-10,Brazil,Paraíba,4018127,352264,3911,2070,1.2762022194821208,upward,8003,46,34,1.0625,stable,2021-06,2021
2021-06-11,Brazil,Paraíba,4018127,354715,2451,2074,1.198843930635838,upward,8058,55,38,1.1875,upward,2021-06,2021
2021-06-12,Brazil,Paraíba,4018127,356826,2111,2091,1.1152,stable,8095,37,40,1.2903225806451613,upward,2021-06,2021
2021-06-13,Brazil,Paraíba,4018127,358860,2034,2098,1.1249329758713136,stable,8128,33,40,1.2121212121212122,upward,2021-06,2021
2021-06-14,Brazil,Paraíba,4018127,361435,2575,2263,1.246831955922865,upward,8158,30,40,1.25,upward,2021-06,2021
2021-06-15,Brazil,Paraíba,4018127,363793,2358,2398,1.3487064116985377,upward,8197,39,40,1.25,upward,2021-06,2021
2021-06-16,Brazil,Paraíba,4018127,366121,2328,2539,1.4121245828698554,upward,8237,40,40,1.2903225806451613,upward,2021-06,2021
2021-06-17,Brazil,Paraíba,4018127,368578,2457,2331,1.221698113207547,upward,8269,32,38,1.2666666666666666,upward,2021-06,2021
2021-06-18,Brazil,Paraíba,4018127,371133,2555,2346,1.1848484848484848,upward,8316,47,37,1.2758620689655173,upward,2021-06,2021
2021-06-19,Brazil,Paraíba,4018127,373772,2639,2421,1.262252346193952,upward,8348,32,37,1.2758620689655173,upward,2021-06,2021
2021-06-20,Brazil,Paraíba,4018127,375950,2178,2442,1.2011805213969504,upward,8381,33,37,1.2333333333333334,upward,2021-06,2021
2021-06-21,Brazil,Paraíba,4018127,378064,2114,2376,1.1362984218077474,stable,8411,30,37,1.1935483870967742,upward,2021-06,2021
2021-06-22,Brazil,Paraíba,4018127,380250,2186,2351,1.1513222331047992,upward,8433,22,34,1.096774193548387,stable,2021-06,2021
2021-06-23,Brazil,Paraíba,4018127,382627,2377,2358,1.2469592808038075,upward,8453,20,31,0.96875,stable,2021-06,2021
2021-06-24,Brazil,Paraíba,4018127,385018,2391,2349,1.1347826086956523,stable,8479,26,30,0.8823529411764706,stable,2021-06,2021
2021-06-25,Brazil,Paraíba,4018127,387711,2693,2369,1.1422372227579556,stable,8499,20,27,0.7105263157894737,downward,2021-06,2021
2021-06-26,Brazil,Paraíba,4018127,389713,2002,2278,1.089430894308943,stable,8522,23,25,0.625,downward,2021-06,2021
2021-06-27,Brazil,Paraíba,4018127,391811,2098,2266,1.0800762631077216,stable,8538,16,23,0.575,downward,2021-06,2021
2021-06-28,Brazil,Paraíba,4018127,392926,1115,2124,0.9385771100309324,stable,8561,23,22,0.55,downward,2021-06,2021
2021-06-29,Brazil,Paraíba,4018127,394709,1783,2066,0.8615512927439533,stable,8586,25,22,0.55,downward,2021-06,2021
2021-06-30,Brazil,Paraíba,4018127,396442,1733,1974,0.7774714454509649,stable,8606,20,22,0.55,downward,2021-06,2021
2021-07-01,Brazil,Paraíba,4018127,396904,462,1698,0.7284427284427284,downward,8628,22,22,0.5789473684210527,downward,2021-07,2021
2021-07-02,Brazil,Paraíba,4018127,398440,1536,1533,0.6534526854219949,downward,8654,26,23,0.6216216216216216,downward,2021-07,2021
2021-07-03,Brazil,Paraíba,4018127,400011,1571,1472,0.6080132176786451,downward,8670,16,22,0.5945945945945946,downward,2021-07,2021
2021-07-04,Brazil,Paraíba,4018127,401259,1248,1350,0.5528255528255528,downward,8685,15,21,0.5675675675675675,downward,2021-07,2021
2021-07-05,Brazil,Paraíba,4018127,401700,441,1254,0.5277777777777778,downward,8703,18,21,0.5675675675675675,downward,2021-07,2021
2021-07-06,Brazil,Paraíba,4018127,402175,475,1067,0.4538494257762654,downward,8724,21,20,0.5882352941176471,downward,2021-07,2021
2021-07-07,Brazil,Paraíba,4018127,403694,1519,1036,0.4393553859202714,downward,8741,17,20,0.6451612903225806,downward,2021-07,2021
2021-07-08,Brazil,Paraíba,4018127,404848,1154,1135,0.4831843337590464,downward,8750,9,18,0.6,downward,2021-07,2021
2021-07-09,Brazil,Paraíba,4018127,405999,1151,1080,0.4558885605740819,downward,8767,17,17,0.6296296296296297,downward,2021-07,2021
2021-07-10,Brazil,Paraíba,4018127,407299,1300,1042,0.45741878841088673,downward,8785,18,17,0.68,downward,2021-07,2021
2021-07-11,Brazil,Paraíba,4018127,408009,710,965,0.4258605472197705,downward,8794,9,16,0.6956521739130435,downward,2021-07,2021
2021-07-12,Brazil,Paraíba,4018127,408382,373,955,0.449623352165725,downward,8808,14,15,0.6818181818181818,downward,2021-07,2021
2021-07-13,Brazil,Paraíba,4018127,408440,58,895,0.4332042594385286,downward,8815,7,13,0.5909090909090909,downward,2021-07,2021
2021-07-14,Brazil,Paraíba,4018127,409744,1304,865,0.4381965552178318,downward,8829,14,13,0.5909090909090909,downward,2021-07,2021
2021-07-15,Brazil,Paraíba,4018127,411054,1310,887,0.5223792697290931,downward,8841,12,13,0.5909090909090909,downward,2021-07,2021
2021-07-16,Brazil,Paraíba,4018127,411997,943,857,0.5590345727332029,downward,8851,10,12,0.5217391304347826,downward,2021-07,2021
2021-07-17,Brazil,Paraíba,4018127,412972,975,811,0.5509510869565217,downward,8866,15,12,0.5454545454545454,downward,2021-07,2021
2021-07-18,Brazil,Paraíba,4018127,413821,849,831,0.6155555555555555,downward,8872,6,12,0.5714285714285714,downward,2021-07,2021
2021-07-19,Brazil,Paraíba,4018127,414061,240,812,0.6475279106858054,downward,8885,13,11,0.5238095238095238,downward,2021-07,2021
2021-07-20,Brazil,Paraíba,4018127,414419,358,855,0.8013120899718837,stable,8895,10,12,0.6,downward,2021-07,2021
2021-07-21,Brazil,Paraíba,4018127,414982,563,749,0.722972972972973,downward,8906,11,11,0.55,downward,2021-07,2021
2021-07-22,Brazil,Paraíba,4018127,416261,1279,744,0.6555066079295154,downward,8915,9,11,0.6111111111111112,downward,2021-07,2021
2021-07-23,Brazil,Paraíba,4018127,417159,898,738,0.6833333333333333,downward,8922,7,11,0.6470588235294118,downward,2021-07,2021
2021-07-24,Brazil,Paraíba,4018127,417766,607,685,0.6573896353166987,downward,8930,8,10,0.5882352941176471,downward,2021-07,2021
2021-07-25,Brazil,Paraíba,4018127,418377,611,651,0.6746113989637306,downward,8938,8,10,0.625,downward,2021-07,2021
2021-07-26,Brazil,Paraíba,4018127,418590,213,647,0.6774869109947644,downward,8945,7,9,0.6,downward,2021-07,2021
2021-07-27,Brazil,Paraíba,4018127,418777,187,623,0.6960893854748603,downward,8952,7,9,0.6923076923076923,downward,2021-07,2021
2021-07-28,Brazil,Paraíba,4018127,419574,797,656,0.7583815028901734,stable,8962,10,8,0.6153846153846154,downward,2021-07,2021
2021-07-29,Brazil,Paraíba,4018127,420593,1019,619,0.6978579481397971,downward,8971,9,8,0.6153846153846154,downward,2021-07,2021
2021-07-30,Brazil,Paraíba,4018127,421585,992,633,0.7386231038506418,downward,8977,6,8,0.6666666666666666,downward,2021-07,2021
2021-07-31,Brazil,Paraíba,4018127,422048,463,612,0.7546239210850801,stable,8987,10,9,0.75,stable,2021-07,2021
2021-08-01,Brazil,Paraíba,4018127,422543,495,596,0.717208182912154,downward,8994,7,8,0.6666666666666666,downward,2021-08,2021
2021-08-02,Brazil,Paraíba,4018127,422675,132,584,0.7192118226600985,downward,9003,9,9,0.8181818181818182,stable,2021-08,2021
2021-08-03,Brazil,Paraíba,4018127,422712,37,563,0.6584795321637427,downward,9011,8,9,0.75,stable,2021-08,2021
2021-08-04,Brazil,Paraíba,4018127,423584,872,573,0.7650200267022697,stable,9018,7,8,0.7272727272727273,downward,2021-08,2021
2021-08-05,Brazil,Paraíba,4018127,424154,570,509,0.6841397849462365,downward,9023,5,8,0.7272727272727273,downward,2021-08,2021
2021-08-06,Brazil,Paraíba,4018127,424577,423,428,0.5799457994579946,downward,9037,14,9,0.8181818181818182,stable,2021-08,2021
2021-08-07,Brazil,Paraíba,4018127,424983,406,420,0.6131386861313869,downward,9049,12,9,0.9,stable,2021-08,2021
2021-08-08,Brazil,Paraíba,4018127,425304,321,395,0.6067588325652842,downward,9057,8,9,0.9,stable,2021-08,2021
2021-08-09,Brazil,Paraíba,4018127,425425,121,393,0.60741885625966,downward,9065,8,9,1.0,stable,2021-08,2021
2021-08-10,Brazil,Paraíba,4018127,425619,194,416,0.6677367576243981,downward,9071,6,9,1.0,stable,2021-08,2021
2021-08-11,Brazil,Paraíba,4018127,426198,579,374,0.5701219512195121,downward,9076,5,9,1.125,stable,2021-08,2021
2021-08-12,Brazil,Paraíba,4018127,426620,422,353,0.5702746365105008,downward,9082,6,9,1.125,stable,2021-08,2021
2021-08-13,Brazil,Paraíba,4018127,427069,449,356,0.5624012638230648,downward,9086,4,7,0.875,stable,2021-08,2021
2021-08-14,Brazil,Paraíba,4018127,427511,442,362,0.5915032679738562,downward,9089,3,6,0.6666666666666666,downward,2021-08,2021
2021-08-15,Brazil,Paraíba,4018127,427885,374,369,0.6191275167785235,downward,9093,4,6,0.75,stable,2021-08,2021
2021-08-16,Brazil,Paraíba,4018127,427989,104,367,0.6284246575342466,downward,9098,5,5,0.5555555555555556,downward,2021-08,2021
2021-08-17,Brazil,Paraíba,4018127,428240,251,375,0.6660746003552398,downward,9108,10,6,0.6666666666666666,downward,2021-08,2021
2021-08-18,Brazil,Paraíba,4018127,428870,630,382,0.6666666666666666,downward,9115,7,6,0.75,stable,2021-08,2021
2021-08-19,Brazil,Paraíba,4018127,429430,560,402,0.7897838899803536,stable,9123,8,6,0.75,stable,2021-08,2021
2021-08-20,Brazil,Paraíba,4018127,429861,431,399,0.9322429906542056,stable,9130,7,7,0.7777777777777778,stable,2021-08,2021
2021-08-21,Brazil,Paraíba,4018127,430311,450,400,0.9523809523809523,stable,9135,5,7,0.7777777777777778,stable,2021-08,2021
2021-08-22,Brazil,Paraíba,4018127,430610,299,390,0.9873417721518988,stable,9137,2,7,0.7777777777777778,stable,2021-08,2021
2021-08-23,Brazil,Paraíba,4018127,430730,120,392,0.9974554707379135,stable,9145,8,7,0.7777777777777778,stable,2021-08,2021
2021-08-24,Brazil,Paraíba,4018127,430994,264,394,0.9471153846153846,stable,9149,4,6,0.6666666666666666,downward,2021-08,2021
2021-08-25,Brazil,Paraíba,4018127,431090,96,318,0.8502673796791443,stable,9154,5,6,0.6666666666666666,downward,2021-08,2021
2021-08-26,Brazil,Paraíba,4018127,431997,907,367,1.0396600566572238,stable,9160,6,6,0.6666666666666666,downward,2021-08,2021
2021-08-27,Brazil,Paraíba,4018127,432350,353,356,1.0,stable,9165,5,5,0.7142857142857143,downward,2021-08,2021
2021-08-28,Brazil,Paraíba,4018127,432734,384,347,0.9585635359116023,stable,9171,6,6,1.0,stable,2021-08,2021
2021-08-29,Brazil,Paraíba,4018127,433012,278,344,0.9322493224932249,stable,9176,5,6,1.0,stable,2021-08,2021
2021-08-30,Brazil,Paraíba,4018127,433170,158,349,0.9509536784741145,stable,9182,6,6,1.2,upward,2021-08,2021
2021-08-31,Brazil,Paraíba,4018127,433322,152,333,0.888,stable,9187,5,6,1.0,stable,2021-08,2021
2021-09-01,Brazil,Paraíba,4018127,433729,407,377,0.9869109947643979,stable,9190,3,6,1.0,stable,2021-09,2021
2021-09-02,Brazil,Paraíba,4018127,434170,441,311,0.7736318407960199,stable,9199,9,6,1.0,stable,2021-09,2021
2021-09-03,Brazil,Paraíba,4018127,434800,630,350,0.8771929824561403,stable,9203,4,6,0.8571428571428571,stable,2021-09,2021
2021-09-04,Brazil,Paraíba,4018127,435373,573,377,0.9425,stable,9208,5,6,0.8571428571428571,stable,2021-09,2021
2021-09-05,Brazil,Paraíba,4018127,435729,356,389,0.9974358974358974,stable,9212,4,6,0.8571428571428571,stable,2021-09,2021
2021-09-06,Brazil,Paraíba,4018127,435822,93,379,0.9668367346938775,stable,9217,5,5,0.7142857142857143,downward,2021-09,2021
2021-09-07,Brazil,Paraíba,4018127,436098,276,397,1.0076142131979695,stable,9220,3,5,0.8333333333333334,stable,2021-09,2021
2021-09-08,Brazil,Paraíba,4018127,436341,243,374,1.1761006289308176,upward,9224,4,5,0.8333333333333334,stable,2021-09,2021
2021-09-09,Brazil,Paraíba,4018127,436528,187,337,0.9182561307901907,stable,9230,6,5,0.8333333333333334,stable,2021-09,2021
2021-09-10,Brazil,Paraíba,4018127,436544,16,250,0.702247191011236,downward,9231,1,4,0.8,stable,2021-09,2021
2021-09-11,Brazil,Paraíba,4018127,436560,16,170,0.4899135446685879,downward,9233,2,4,0.6666666666666666,downward,2021-09,2021
2021-09-12,Brazil,Paraíba,4018127,436570,10,121,0.35174418604651164,downward,9240,7,4,0.6666666666666666,downward,2021-09,2021
2021-09-13,Brazil,Paraíba,4018127,436603,33,112,0.3209169054441261,downward,9246,6,5,0.8333333333333334,stable,2021-09,2021
2021-09-14,Brazil,Paraíba,4018127,436629,26,76,0.22822822822822822,downward,9250,4,5,0.8333333333333334,stable,2021-09,2021
2021-09-15,Brazil,Paraíba,4018127,436645,16,44,0.11671087533156499,downward,9253,3,5,0.8333333333333334,stable,2021-09,2021
2021-09-16,Brazil,Paraíba,4018127,436723,78,28,0.09003215434083602,downward,9259,6,5,0.8333333333333334,stable,2021-09,2021
2021-09-17,Brazil,Paraíba,4018127,436755,32,31,0.08857142857142856,downward,9264,5,5,0.8333333333333334,stable,2021-09,2021
2021-09-18,Brazil,Paraíba,4018127,439899,3144,477,1.2652519893899203,upward,9268,4,5,0.8333333333333334,stable,2021-09,2021
2021-09-19,Brazil,Paraíba,4018127,440067,168,500,1.2853470437017995,upward,9271,3,5,0.8333333333333334,stable,2021-09,2021
2021-09-20,Brazil,Paraíba,4018127,440106,39,501,1.3218997361477574,upward,9278,7,5,1.0,stable,2021-09,2021
2021-09-21,Brazil,Paraíba,4018127,440131,25,501,1.2619647355163728,upward,9278,0,4,0.8,stable,2021-09,2021
2021-09-22,Brazil,Paraíba,4018127,440428,297,541,1.446524064171123,upward,9284,6,5,1.0,stable,2021-09,2021
2021-09-23,Brazil,Paraíba,4018127,440631,203,559,1.6587537091988132,upward,9287,3,4,0.8,stable,2021-09,2021
2021-09-24,Brazil,Paraíba,4018127,440856,225,586,2.344,upward,9290,3,4,1.0,stable,2021-09,2021
2021-09-25,Brazil,Paraíba,4018127,441021,165,161,0.9470588235294117,stable,9292,2,4,1.0,stable,2021-09,2021
2021-09-26,Brazil,Paraíba,4018127,441155,134,156,1.2892561983471074,upward,9294,2,4,1.0,stable,2021-09,2021
2021-09-27,Brazil,Paraíba,4018127,441193,38,156,1.3928571428571428,upward,9298,4,3,0.6,downward,2021-09,2021
2021-09-28,Brazil,Paraíba,4018127,441224,31,157,2.0657894736842106,upward,9304,6,4,0.8,stable,2021-09,2021
2021-09-29,Brazil,Paraíba,4018127,441458,234,148,3.3636363636363638,upward,9308,4,4,0.8,stable,2021-09,2021
2021-09-30,Brazil,Paraíba,4018127,441674,216,149,5.321428571428571,upward,9311,3,4,0.8,stable,2021-09,2021
2021-10-01,Brazil,Paraíba,4018127,441837,163,141,4.548387096774194,upward,9312,1,4,0.8,stable,2021-10,2021
2021-10-02,Brazil,Paraíba,4018127,442011,174,142,0.2976939203354298,downward,9314,2,4,0.8,stable,2021-10,2021
2021-10-03,Brazil,Paraíba,4018127,442171,160,146,0.292,downward,9319,5,4,0.8,stable,2021-10,2021
2021-10-04,Brazil,Paraíba,4018127,442208,37,145,0.2894211576846307,downward,9320,1,4,0.8,stable,2021-10,2021
2021-10-05,Brazil,Paraíba,4018127,442237,29,145,0.2894211576846307,downward,9325,5,3,0.75,stable,2021-10,2021
2021-10-06,Brazil,Paraíba,4018127,442464,227,144,0.266173752310536,downward,9329,4,3,0.6,downward,2021-10,2021
2021-10-07,Brazil,Paraíba,4018127,442662,198,142,0.25402504472271914,downward,9332,3,3,0.75,stable,2021-10,2021
2021-10-08,Brazil,Paraíba,4018127,442842,180,144,0.24573378839590443,downward,9336,4,4,1.0,stable,2021-10,2021
2021-10-09,Brazil,Paraíba,4018127,443000,158,142,0.8819875776397516,stable,9341,5,4,1.0,stable,2021-10,2021
2021-10-10,Brazil,Paraíba,4018127,443141,141,139,0.8910256410256411,stable,9346,5,4,1.0,stable,2021-10,2021
2021-10-11,Brazil,Paraíba,4018127,443181,40,139,0.8910256410256411,stable,9351,5,5,1.6666666666666667,upward,2021-10,2021
2021-10-12,Brazil,Paraíba,4018127,443203,22,138,0.8789808917197452,stable,9353,2,4,1.0,stable,2021-10,2021
